,x
16416,1.05
16417,0
16418,-1
16419,0
16420,-1.45
16421,0
16422,0
16423,1.3
16424,1.6
16425,0.6
16426,0
16427,1
16428,-1.5
16429,0
16430,0
16431,-0.5
16432,1.6
16433,-1.5
16434,-0.25
16435,0.15
16436,-0.25
16437,1.4
16438,-0.4
16439,1.3
16440,-1.5
16441,-0.75
16442,-0.6
16443,0.5
16444,0
16445,1.3
16446,0.05
16447,-0.75
16448,-0.25
16449,1.6
16450,-1.15
16451,-0.25
16452,-1.35
16453,-0.25
16454,0.5
16455,-1.75
16456,1.2
16457,-0.25
16458,-0.25
16459,0
16460,0
16461,1.9
16462,-1.5
16463,-0.25
16464,0
16465,0
16466,0
16467,0.15
16468,0.1
16469,0
16470,-1.5
16471,-0.25
16472,0.1
16473,0
16474,0.5
16475,0.15
16476,0
16477,0
16478,-0.8
16479,0
16480,-0.35
16481,0.1
16482,-0.1
16483,0
16484,0.1
16485,-0.5
16486,-1.45
16487,0
16488,1.3
16489,0.8
16490,0.15
16491,-0.25
16492,0.75
16493,-1.05
16494,0.15
16495,1.6
16496,0
16497,0
16498,0.25
16499,0
16500,-1
16501,1.3
16502,-0.85
16503,0
16504,-1.2
16505,0
16506,-0.5
16507,-0.4
16508,1.6
16509,0
16510,-0.8
16511,-0.8
16512,-0.75
16513,-0.8
16514,0
16515,0
16516,0
16517,-0.4
16518,0
16519,-1
16520,-0.4
16521,-1
16522,0.15
16523,0.05
16524,-0.35
16525,1.6
16526,0
16527,0.55
16528,-1
16529,0.1
16530,0
16531,-0.15
16532,1.3
16533,-1.25
16534,-0.1
16535,0.05
16536,0
16537,0.75
16538,-0.25
16539,-0.4
16540,-0.4
16541,0
16542,0
16543,0.5
16544,1.15
16545,-0.6
16546,-0.75
16547,-1.75
16548,-1.1
16549,0.5
16550,0.1
16551,-0.25
16552,0.75
16553,0
16554,0
16555,0.25
16556,-0.25
16557,1.3
16558,0
16559,0.5
16560,-1.25
16561,-0.25
16562,-0.6
16563,0
16564,0
16565,0
16566,0.75
16567,1.75
16568,0.15
16569,0
16570,0.15
16571,-0.25
16572,-0.25
16573,-0.15
16574,-1.05
16575,0
16576,-0.25
16577,-0.5
16578,0
16579,-0.25
16580,0
16581,0.3
16582,-1
16583,-2.1
16584,0.15
16585,0.75
16586,0
16587,-1
16588,-0.75
16589,1.6
16590,-0.25
16591,-0.75
16592,1.6
16593,0.4
16594,-0.2
16595,-0.25
16596,0.1
16597,-1.45
16598,0.5
16599,0
16600,0.6
16601,-0.25
16602,-0.75
16603,0
16604,1.05
16605,1
16606,-0.75
16607,0.75
16608,0
16609,-0.35
16610,-0.25
16611,1.6
16612,-0.5
16613,0
16614,0.8
16615,0
16616,0
16617,0.15
16618,0
16619,0.15
16620,0.35
16621,0
16622,0.9
16623,0
16624,-1.45
16625,0
16626,0
16627,-0.2
16628,0
16629,0.6
16630,1.6
16631,-0.25
16632,0
16633,0.75
16634,-0.5
16635,0
16636,-0.25
16637,-1.25
16638,0
16639,-0.75
16640,0.25
16641,-0.25
16642,-1.9
16643,0.1
16644,-0.6
16645,-0.5
16646,0
16647,-0.45
16648,-0.25
16649,-0.75
16650,-0.35
16651,-0.25
16652,0
16653,0
16654,0
16655,0
16656,0
16657,-0.6
16658,-0.8
16659,-0.25
16660,0
16661,0.5
16662,-0.25
16663,-0.25
16664,1.6
16665,1.6
16666,0
16667,-1.5
16668,0
16669,1.6
16670,-1.5
16671,-0.25
16672,0.25
16673,-0.6
16674,1.6
16675,0
16676,-0.5
16677,0
16678,-0.25
16679,0
16680,-0.25
16681,0.8
16682,-0.75
16683,0
16684,0
16685,1.05
16686,-0.75
16687,0.75
16688,0.5
16689,0.5
16690,-0.5
16691,-0.25
16692,0
16693,0
16694,-0.75
16695,1.6
16696,0
16697,0.25
16698,0.25
16699,1.6
16700,-1
16701,0
16702,1.6
16703,0
16704,0
16705,0
16706,0
16707,-0.55
16708,-0.4
16709,-0.25
16710,0
16711,0
16712,0
16713,0.15
16714,0
16715,0
16716,-0.25
16717,-1.5
16718,1.6
16719,1.6
16720,0
16721,1.6
16722,-0.25
16723,-2.35
16724,0
16725,-0.25
16726,1.25
16727,-1.45
16728,0
16729,-0.25
16730,1.6
16731,0.65
16732,-0.25
16733,-1.15
16734,0.35
16735,-0.25
16736,0
16737,0
16738,-0.25
16739,-0.25
16740,0
16741,0
16742,0.15
16743,-0.5
16744,0
16745,0
16746,0
16747,-0.25
16748,-0.1
16749,0.4
16750,-0.25
16751,0
16752,-0.4
16753,0.4
16754,0.25
16755,-0.5
16756,-0.25
16757,-1.35
16758,0
16759,-0.5
16760,-0.35
16761,0
16762,0
16763,1.55
16764,0
16765,-0.1
16766,0.55
16767,-0.25
16768,1.6
16769,0
16770,0.15
16771,0
16772,-0.25
16773,-0.25
16774,-0.25
16775,0
16776,0.15
16777,0.15
16778,1.8
16779,0.25
16780,0.15
16781,0
16782,-0.25
16783,-1
16784,0.6
16785,0.25
16786,-1.45
16787,0
16788,-0.25
16789,-0.25
16790,0
16791,-0.25
16792,0
16793,0
16794,-0.5
16795,0
16796,-0.25
16797,-0.75
16798,0.5
16799,0
16800,0
16801,-0.3
16802,-1.55
16803,0.5
16804,0.55
16805,0
16806,-1.5
16807,0.5
16808,-0.25
16809,-2
16810,-0.25
16811,-1
16812,0
16813,-1.5
16814,0
16815,0.75
16816,0.8
16817,0
16818,0
16819,-0.5
16820,-1
16821,0
16822,0.6
16823,0
16824,-1.25
16825,0.8
16826,0
16827,-0.2
16828,1.6
16829,-1.1
16830,0
16831,0
16832,0
16833,0.5
16834,0.1
16835,-1
16836,0
16837,-0.25
16838,0.5
16839,0.5
16840,0
16841,0
16842,0
16843,0.15
16844,0
16845,1.25
16846,0.4
16847,0.35
16848,-0.75
16849,-0.25
16850,0
16851,0.1
16852,-0.6
16853,1
16854,-1.85
16855,-0.5
16856,0.65
16857,0
16858,-1
16859,-0.25
16860,0.15
16861,0.8
16862,-0.75
16863,1.3
16864,-0.1
16865,-0.15
16866,0
16867,0
16868,0.25
16869,1
16870,-1.15
16871,-1.45
16872,0.5
16873,-1.25
16874,0
16875,0
16876,0
16877,0
16878,-0.75
16879,-0.25
16880,0
16881,0.25
16882,-0.75
16883,-0.25
16884,0.25
16885,1.4
16886,0.15
16887,0
16888,0
16889,0
16890,0
16891,0
16892,0
16893,1.05
16894,-0.15
16895,0.75
16896,-0.75
16897,0
16898,0.4
16899,-1.85
16900,-1.25
16901,0
16902,1.6
16903,1.2
16904,-1.75
16905,0
16906,0.5
16907,0
16908,-0.75
16909,0.95
16910,0.25
16911,1.5
16912,0
16913,-0.65
16914,0.8
16915,1.5
16916,1.6
16917,0.75
16918,0
16919,-0.4
16920,1.8
16921,0.1
16922,0.25
16923,-0.25
16924,-0.25
16925,-0.5
16926,0.1
16927,-1.75
16928,0.25
16929,0
16930,0.5
16931,0
16932,-0.25
16933,-1
16934,-0.25
16935,0
16936,-1
16937,1.6
16938,0
16939,1
16940,0
16941,0
16942,-0.25
16943,0.25
16944,0
16945,0
16946,0.75
16947,-0.1
16948,0.5
16949,0
16950,0
16951,1
16952,-1.35
16953,-1
16954,1.6
16955,0.8
16956,-1
16957,-0.25
16958,0.45
16959,0
16960,-0.75
16961,-0.25
16962,0
16963,-0.75
16964,0
16965,0
16966,0.6
16967,0
16968,0.1
16969,0
16970,0.8
16971,0
16972,0.6
16973,0
16974,-0.15
16975,-2
16976,-0.25
16977,-0.25
16978,-0.25
16979,0
16980,1.6
16981,-0.25
16982,0
16983,0.65
16984,0
16985,-0.5
16986,-0.25
16987,-0.85
16988,0
16989,0.8
16990,-0.25
16991,0.5
16992,0
16993,-1.25
16994,-0.25
16995,-0.25
16996,-0.25
16997,-0.25
16998,-0.25
16999,1.2
17000,-0.25
17001,0.15
17002,-1.8
17003,0.5
17004,0.6
17005,-2.6
17006,0
17007,0.65
17008,0.8
17009,-0.75
17010,0
17011,0.4
17012,1.6
17013,0.75
17014,0
17015,-0.25
17016,0
17017,-0.25
17018,0
17019,0.65
17020,0
17021,0
17022,0
17023,0
17024,0.1
17025,-0.25
17026,-0.25
17027,-0.25
17028,-0.25
17029,-0.5
17030,0
17031,0.15
17032,-1.25
17033,-0.6
17034,0.15
17035,0
17036,0
17037,0.25
17038,0.15
17039,-0.25
17040,0.1
17041,0
17042,0
17043,-0.75
17044,0
17045,0.75
17046,0.9
17047,0.1
17048,-0.5
17049,-0.75
17050,1.1
17051,0.1
17052,-1
17053,0.6
17054,1.1
17055,0
17056,0.6
17057,0
17058,0.55
17059,-0.75
17060,0.25
17061,0.5
17062,-0.25
17063,-0.25
17064,-1
17065,0
17066,0.55
17067,0
17068,-0.5
17069,0.25
17070,0.1
17071,0
17072,0.15
17073,1.4
17074,0
17075,0.4
17076,-1.5
17077,-0.25
17078,0
17079,0
17080,0
17081,0
17082,-0.1
17083,-1.35
17084,-0.75
17085,0.15
17086,-2.1
17087,0.4
17088,-0.25
17089,0
17090,-0.25
17091,0.5
17092,0.4
17093,1.2
17094,0.5
17095,-0.25
17096,0
17097,-0.75
17098,-0.6
17099,-0.65
17100,0.55
17101,0
17102,-0.5
17103,-1
17104,0.85
17105,0
17106,0
17107,0
17108,0
17109,0
17110,-0.1
17111,2
17112,0
17113,-1
17114,0.1
17115,-2.1
17116,0
17117,0
17118,0
17119,0.25
17120,-0.25
17121,0.75
17122,0.1
17123,0.8
17124,0
17125,-0.25
17126,-0.5
17127,-0.75
17128,0
17129,-0.15
17130,0
17131,-0.75
17132,-0.1
17133,0
17134,0.25
17135,0.1
17136,0
17137,-0.65
17138,-1.25
17139,0
17140,-0.75
17141,2
17142,0
17143,0
17144,0.75
17145,0
17146,0
17147,-1.5
17148,-0.6
17149,0.75
17150,0.05
17151,1
17152,-0.25
17153,0
17154,-0.2
17155,0.2
17156,0.8
17157,-1.7
17158,-1.45
17159,0.25
17160,-1
17161,1.2
17162,0.75
17163,0.25
17164,0.8
17165,-0.75
17166,-1.7
17167,-0.6
17168,0.95
17169,0
17170,-0.5
17171,1.1
17172,-0.5
17173,-0.25
17174,-0.25
17175,-1
17176,-2.1
17177,0.1
17178,-1.6
17179,0
17180,0
17181,-1.5
17182,0
17183,0.1
17184,0.65
17185,-2.1
17186,-0.25
17187,1.6
17188,-0.2
17189,-0.25
17190,0.6
17191,0
17192,-1.45
17193,0.5
17194,0.45
17195,0
17196,-0.25
17197,1.1
17198,1.05
17199,1.55
17200,0
17201,0
17202,0
17203,0.25
17204,0.75
17205,-0.4
17206,1.6
17207,0
17208,2.05
17209,-0.5
17210,-0.5
17211,0.6
17212,-0.25
17213,-1.05
17214,-0.5
17215,0
17216,1.6
17217,-0.75
17218,0
17219,0
17220,-0.25
17221,-0.25
17222,0.25
17223,0.15
17224,-0.5
17225,0
17226,0
17227,-0.25
17228,0.6
17229,-0.75
17230,-0.75
17231,-0.25
17232,2
17233,0
17234,0
17235,0
17236,-2.5
17237,0.1
17238,-0.25
17239,-1.6
17240,0.6
17241,0.15
17242,-0.6
17243,-0.75
17244,-0.5
17245,-0.75
17246,-2.1
17247,0.5
17248,-0.25
17249,0.5
17250,0.5
17251,0
17252,0
17253,1
17254,0.8
17255,0
17256,0
17257,-0.3
17258,-0.25
17259,-1.25
17260,-2.25
17261,-0.5
17262,-1.45
17263,-1.5
17264,0
17265,0.6
17266,0.25
17267,-1
17268,-0.25
17269,0.4
17270,0.75
17271,1.1
17272,-0.15
17273,-0.75
17274,0.75
17275,-1.6
17276,0.25
17277,-3
17278,-0.25
17279,1.6
17280,-1
17281,-0.25
17282,-0.35
17283,0
17284,-2.65
17285,0.75
17286,0
17287,0.8
17288,-0.25
17289,1
17290,-0.5
17291,-0.75
17292,-0.25
17293,2.35
17294,-0.6
17295,-1.6
17296,-0.5
17297,-0.6
17298,0
17299,0.5
17300,0.5
17301,-0.25
17302,0
17303,0.6
17304,-0.4
17305,0
17306,-0.25
17307,0
17308,-1.75
17309,-1
17310,0
17311,-0.5
17312,-0.5
17313,-0.75
17314,-0.25
17315,-0.25
17316,-0.4
17317,0.4
17318,-0.75
17319,-0.5
17320,0
17321,0
17322,-1.4
17323,0
17324,-0.6
17325,0
17326,0
17327,-0.25
17328,-1.75
17329,0.15
17330,-0.25
17331,0.75
17332,0
17333,0.6
17334,-0.35
17335,-2.25
17336,0
17337,-0.25
17338,-0.75
17339,-0.8
17340,-0.4
17341,0
17342,-0.25
17343,-0.25
17344,0.75
17345,0.2
17346,-1.6
17347,-0.25
17348,0.25
17349,-0.4
17350,-0.25
17351,0.5
17352,1.05
17353,0
17354,0
17355,0
17356,0.8
17357,1.3
17358,-0.25
17359,-1
17360,-0.4
17361,-0.6
17362,-1.25
17363,-0.5
17364,-0.25
17365,-0.85
17366,-0.25
17367,0
17368,-1.45
17369,0.8
17370,1.55
17371,0
17372,-1.95
17373,-1.45
17374,-0.25
17375,-0.75
17376,0.8
17377,0.65
17378,0
17379,0.6
17380,0
17381,0.75
17382,-1.2
17383,1.55
17384,-0.75
17385,-1.95
17386,-1
17387,0
17388,-0.25
17389,1.55
17390,-0.25
17391,1.6
17392,-2
17393,0.4
17394,-0.5
17395,-0.25
17396,-0.75
17397,1.6
17398,-0.25
17399,-0.75
17400,-0.85
17401,0
17402,1.4
17403,0
17404,-0.25
17405,1.55
17406,-0.5
17407,-0.5
17408,-0.25
17409,0
17410,0
17411,-0.25
17412,0
17413,-0.4
17414,0
17415,0
17416,-0.25
17417,0
17418,0.65
17419,-1.5
17420,-1.35
17421,0
17422,-0.5
17423,0.25
17424,-0.4
17425,0.4
17426,-0.5
17427,0.2
17428,0.4
17429,-1.5
17430,0.75
17431,0.25
17432,0
17433,0.75
17434,0
17435,0.3
17436,0.55
17437,0
17438,1.6
17439,0.65
17440,0.4
17441,0.65
17442,-0.6
17443,-1.1
17444,0
17445,0
17446,-0.25
17447,0
17448,-0.25
17449,0.15
17450,-1
17451,0
17452,0
17453,-0.5
17454,0.35
17455,0.75
17456,-1.6
17457,0
17458,-0.25
17459,0.65
17460,0
17461,-0.75
17462,-0.55
17463,-0.5
17464,2.35
17465,-1
17466,0
17467,0.2
17468,0.25
17469,0
17470,1.6
17471,0.2
17472,0.4
17473,0
17474,0
17475,-1.25
17476,0
17477,-0.25
17478,-1.45
17479,0
17480,0
17481,-0.75
17482,0
17483,0.4
17484,0.5
17485,0
17486,-0.25
17487,0.8
17488,-0.25
17489,-0.5
17490,-0.35
17491,-1
17492,-0.25
17493,-0.25
17494,0.5
17495,0
17496,0
17497,1
17498,-0.25
17499,0
17500,0
17501,0
17502,0.6
17503,0
17504,0
17505,-0.8
17506,0
17507,-1.5
17508,0.15
17509,0
17510,0.8
17511,0.75
17512,-0.25
17513,0
17514,-0.25
17515,0
17516,0
17517,0
17518,0
17519,0
17520,0
17521,0
17522,-0.25
17523,-0.75
17524,0.4
17525,0
17526,0
17527,0
17528,0
17529,0.25
17530,0
17531,0.6
17532,-0.25
17533,0.15
17534,-0.6
17535,0.4
17536,1
17537,-0.25
17538,0.25
17539,-0.3
17540,0.25
17541,-0.25
17542,-0.75
17543,-0.25
17544,-2.75
17545,1.6
17546,0
17547,0
17548,-0.25
17549,-0.75
17550,0
17551,3.05
17552,-0.5
17553,0
17554,0
17555,0
17556,0
17557,2.4
17558,0
17559,0
17560,-0.25
17561,1.6
17562,0
17563,1.5
17564,-1.75
17565,-0.25
17566,-0.25
17567,-0.5
17568,-0.25
17569,1
17570,0.8
17571,0.6
17572,-0.25
17573,0
17574,0
17575,0.25
17576,0.55
17577,-0.25
17578,0
17579,0.5
17580,0.4
17581,-0.65
17582,-0.15
17583,-0.85
17584,0
17585,2.85
17586,0
17587,-0.25
17588,-1.75
17589,-1
17590,0.5
17591,-0.5
17592,-0.25
17593,-0.75
17594,0
17595,-0.6
17596,0.2
17597,-1.5
17598,0.6
17599,0.5
17600,1.6
17601,-1.5
17602,0.4
17603,0.55
17604,-1.5
17605,0
17606,-0.25
17607,0.5
17608,-0.5
17609,-0.35
17610,0.4
17611,-0.25
17612,0
17613,-0.5
17614,0
17615,0
17616,-0.25
17617,0.75
17618,1.05
17619,-1.75
17620,0
17621,-0.75
17622,-0.4
17623,0
17624,0.4
17625,-0.2
17626,-0.25
17627,0
17628,-0.25
17629,0.25
17630,-0.25
17631,-0.5
17632,0.5
17633,-0.25
17634,0.6
17635,0.8
17636,-0.25
17637,0
17638,-0.25
17639,0.5
17640,0.15
17641,-0.25
17642,-0.6
17643,0
17644,-1.25
17645,0.75
17646,0.5
17647,-0.35
17648,-0.25
17649,0.75
17650,-0.25
17651,1.55
17652,0.4
17653,-0.25
17654,-1.2
17655,1.6
17656,-0.25
17657,0.75
17658,0
17659,0
17660,-0.25
17661,0
17662,1.55
17663,1.6
17664,0
17665,0.5
17666,-0.75
17667,0.25
17668,0
17669,-0.5
17670,-0.25
17671,-0.25
17672,0.15
17673,-1.25
17674,-2.5
17675,-1.45
17676,-0.5
17677,-1.6
17678,0
17679,1.05
17680,0
17681,0.7
17682,0
17683,-0.25
17684,-0.25
17685,1.2
17686,0.1
17687,0
17688,-0.75
17689,0
17690,-0.75
17691,0
17692,-0.25
17693,0
17694,0
17695,0
17696,-0.4
17697,-0.5
17698,0.15
17699,-0.75
17700,0.4
17701,0
17702,0.5
17703,0
17704,0.25
17705,0.1
17706,0.6
17707,0
17708,-1.75
17709,-0.25
17710,-0.6
17711,0.25
17712,-0.25
17713,-0.35
17714,1.35
17715,0.55
17716,0
17717,-0.25
17718,0.5
17719,0.25
17720,0
17721,-0.25
17722,0.35
17723,1.55
17724,-0.25
17725,-0.85
17726,1.6
17727,-0.25
17728,0.8
17729,0.4
17730,-0.2
17731,0
17732,0.05
17733,-1.45
17734,0
17735,1.6
17736,0
17737,1.6
17738,1.3
17739,1.6
17740,0
17741,-1.75
17742,-0.5
17743,-1.75
17744,-0.25
17745,1.25
17746,0.8
17747,1.6
17748,-1
17749,-0.6
17750,-0.25
17751,0
17752,0.6
17753,-0.5
17754,-0.25
17755,0.8
17756,1.6
17757,0.2
17758,-1
17759,-1
17760,-0.25
17761,1.3
17762,-0.4
17763,0
17764,-2.25
17765,0.5
17766,1.9
17767,-0.25
17768,-0.25
17769,-0.75
17770,0.05
17771,-0.25
17772,0
17773,-0.5
17774,0
17775,0.75
17776,-0.5
17777,0.5
17778,1
17779,-0.6
17780,0
17781,0.5
17782,0.1
17783,0.7
17784,0.15
17785,-1
17786,0
17787,-0.25
17788,-0.5
17789,-0.25
17790,-0.75
17791,-0.25
17792,0.5
17793,0
17794,-0.25
17795,0.5
17796,0.55
17797,0.8
17798,-1.45
17799,-0.4
17800,1.6
17801,-1.1
17802,0
17803,-0.6
17804,-0.25
17805,0.75
17806,0
17807,-0.25
17808,-1.65
17809,1.05
17810,0.75
17811,0
17812,0
17813,0.5
17814,-0.25
17815,0
17816,0.8
17817,1.1
17818,-1
17819,0.3
17820,-0.25
17821,0
17822,0
17823,-0.75
17824,-1
17825,-1.15
17826,0.5
17827,-0.25
17828,0.5
17829,-0.25
17830,-0.5
17831,-0.5
17832,0.5
17833,1.55
17834,0.4
17835,-0.25
17836,0
17837,1.6
17838,-0.25
17839,1.3
17840,0.25
17841,0.4
17842,0
17843,0
17844,-0.75
17845,0
17846,-0.5
17847,-0.45
17848,-0.5
17849,-0.25
17850,3.05
17851,-0.25
17852,-1
17853,-1
17854,0
17855,-0.25
17856,-0.25
17857,0.25
17858,0
17859,1.6
17860,-0.15
17861,-0.85
17862,1
17863,0.6
17864,-0.25
17865,-0.75
17866,-0.25
17867,1.3
17868,0
17869,0
17870,0.4
17871,0
17872,-0.25
17873,-0.25
17874,0.4
17875,-0.75
17876,0
17877,-0.75
17878,0.3
17879,0
17880,0.75
17881,0.35
17882,-0.25
17883,-0.75
17884,-0.25
17885,0
17886,0.25
17887,0
17888,-0.25
17889,0
17890,-0.15
17891,-0.25
17892,-0.5
17893,0
17894,0
17895,0
17896,0
17897,0
17898,-1.25
17899,-0.25
17900,0.8
17901,0.5
17902,0.5
17903,0
17904,1.3
17905,-0.25
17906,-0.4
17907,-0.25
17908,1.6
17909,-0.25
17910,-0.5
17911,-1
17912,-0.25
17913,0
17914,1.6
17915,0.8
17916,0.4
17917,-0.35
17918,0
17919,-0.4
17920,0
17921,0
17922,-0.4
17923,-2.1
17924,1.3
17925,0
17926,0.5
17927,2.05
17928,0
17929,-0.25
17930,0.75
17931,-0.25
17932,0
17933,0.75
17934,1.3
17935,0.15
17936,-0.5
17937,-1.25
17938,0
17939,-0.5
17940,0.25
17941,-1.25
17942,0
17943,0
17944,0
17945,-0.6
17946,0.5
17947,-0.25
17948,0
17949,0
17950,0
17951,0.25
17952,1.05
17953,-0.25
17954,0
17955,-0.25
17956,-0.25
17957,0.5
17958,-0.4
17959,-0.6
17960,-0.25
17961,0
17962,0.1
17963,0
17964,0
17965,-0.4
17966,1.6
17967,0
17968,0
17969,-0.4
17970,0
17971,-0.75
17972,0
17973,0.3
17974,-0.25
17975,-0.25
17976,-0.25
17977,0
17978,0.6
17979,-0.25
17980,-1
17981,-1.35
17982,-0.4
17983,0.3
17984,2.1
17985,0.6
17986,-0.25
17987,-0.25
17988,-1.45
17989,1.3
17990,0.75
17991,0
17992,0.25
17993,0
17994,-0.75
17995,0.5
17996,-0.4
17997,-0.25
17998,0.2
17999,0
18000,0
18001,1.3
18002,-0.4
18003,-0.75
18004,-0.25
18005,-1.4
18006,0
18007,-0.4
18008,0
18009,-0.25
18010,0
18011,0
18012,-0.25
18013,-0.25
18014,-1.05
18015,1.2
18016,-1
18017,-0.25
18018,0.4
18019,-0.5
18020,-0.25
18021,-0.75
18022,-1.1
18023,-0.25
18024,0
18025,-0.4
18026,1.55
18027,0
18028,0.5
18029,-0.6
18030,0.4
18031,-0.25
18032,-0.5
18033,0
18034,0.6
18035,0
18036,-0.6
18037,-0.25
18038,0
18039,0.25
18040,0.5
18041,0
18042,0
18043,-0.25
18044,0
18045,-0.65
18046,0.1
18047,-0.25
18048,0.5
18049,0
18050,-0.25
18051,-0.35
18052,1.1
18053,-0.25
18054,1.6
18055,2
18056,0.15
18057,-0.25
18058,0.55
18059,-1.5
18060,-0.25
18061,-0.25
18062,1.6
18063,-0.75
18064,-0.25
18065,0
18066,-0.4
18067,-0.8
18068,0.25
18069,0
18070,-2.15
18071,-0.25
18072,0
18073,0
18074,0
18075,-0.25
18076,-0.5
18077,0
18078,-0.25
18079,-0.25
18080,0.1
18081,0
18082,-0.25
18083,-0.5
18084,0
18085,0.25
18086,0.35
18087,1.6
18088,0
18089,0
18090,0.1
18091,-0.25
18092,1.6
18093,0
18094,0.5
18095,-0.25
18096,-0.5
18097,-0.25
18098,-1
18099,0
18100,1
18101,0.6
18102,-0.15
18103,-0.5
18104,0.1
18105,-1
18106,-0.25
18107,-0.6
18108,0.35
18109,0
18110,0.5
18111,-0.4
18112,-1.35
18113,-0.25
18114,-2
18115,0
18116,-0.25
18117,-0.25
18118,-0.25
18119,1.6
18120,0.25
18121,0
18122,0.5
18123,-0.25
18124,-0.4
18125,0.1
18126,-0.5
18127,-0.25
18128,1.4
18129,-0.25
18130,-1.25
18131,0
18132,-0.25
18133,-0.8
18134,0
18135,-0.25
18136,-0.15
18137,1.6
18138,1.6
18139,-0.9
18140,0.25
18141,0.8
18142,-0.1
18143,0
18144,1.3
18145,-0.5
18146,1.6
18147,-0.6
18148,0.5
18149,1.6
18150,-0.5
18151,-0.4
18152,-0.65
18153,-0.25
18154,-0.85
18155,-0.5
18156,1.85
18157,-0.25
18158,-0.5
18159,-0.6
18160,0.8
18161,0.4
18162,0
18163,-0.25
18164,0
18165,0
18166,0
18167,-2
18168,-0.75
18169,0
18170,-0.6
18171,1
18172,1
18173,0.15
18174,-0.75
18175,0
18176,0.15
18177,-0.25
18178,-0.25
18179,-0.25
18180,-0.8
18181,-0.25
18182,0
18183,0
18184,1.6
18185,-0.5
18186,1.6
18187,-1
18188,-1.5
18189,1.3
18190,-0.6
18191,1.6
18192,-0.25
18193,0
18194,-0.25
18195,-0.25
18196,-0.4
18197,0.8
18198,1.6
18199,0
18200,-0.25
18201,-0.15
18202,-0.25
18203,0.8
18204,0.55
18205,0.15
18206,0.8
18207,0
18208,0
18209,0.25
18210,0
18211,0
18212,-0.5
18213,0
18214,-0.5
18215,-0.25
18216,-0.25
18217,0.75
18218,0
18219,0
18220,1.55
18221,1.6
18222,-0.25
18223,-0.5
18224,0.8
18225,-0.25
18226,0
18227,-0.25
18228,-0.4
18229,-0.25
18230,1.35
18231,-0.25
18232,0
18233,-0.25
18234,0.15
18235,1
18236,-1
18237,0
18238,-0.6
18239,-0.25
18240,-0.5
18241,-0.25
18242,-0.25
18243,1.6
18244,-0.6
18245,-0.4
18246,-0.25
18247,-1
18248,1
18249,0.15
18250,-0.1
18251,-0.25
18252,-0.25
18253,0.1
18254,0.4
18255,0.4
18256,0
18257,-0.25
18258,-0.25
18259,0.4
18260,0
18261,-1.5
18262,0
18263,-0.25
18264,0
18265,-0.25
18266,0
18267,0
18268,0.5
18269,0
18270,0
18271,-0.4
18272,-0.25
18273,0.05
18274,0.5
18275,-0.85
18276,-0.5
18277,-0.5
18278,-0.5
18279,0
18280,-0.25
18281,0
18282,-0.5
18283,0
18284,-0.5
18285,-0.25
18286,1.6
18287,-0.25
18288,1.6
18289,-1.1
18290,-0.4
18291,0.5
18292,-0.5
18293,1.6
18294,0.5
18295,-0.25
18296,0.15
18297,-0.25
18298,-0.75
18299,-0.75
18300,-0.25
18301,1.6
18302,-0.25
18303,-0.3
18304,1.3
18305,-0.25
18306,-0.5
18307,-0.25
18308,0
18309,-0.4
18310,0.5
18311,-0.4
18312,-0.75
18313,0.5
18314,1.6
18315,1.5
18316,0
18317,-0.25
18318,0.15
18319,-0.25
18320,0
18321,-0.25
18322,-0.85
18323,-0.25
18324,1.6
18325,-0.25
18326,0
18327,-1
18328,-0.25
18329,-0.25
18330,-0.6
18331,-0.25
18332,-0.25
18333,0.15
18334,0.55
18335,-0.25
18336,1
18337,-0.25
18338,-0.5
18339,1.6
18340,1.6
18341,-0.25
18342,0.5
18343,0.4
18344,-0.25
18345,-0.4
18346,-0.25
18347,-0.25
18348,0.1
18349,-0.5
18350,-0.25
18351,-0.25
18352,-0.25
18353,0.4
18354,-0.25
18355,-0.25
18356,-0.25
18357,0
18358,-0.25
18359,0
18360,-0.25
18361,-0.6
18362,-0.25
18363,-0.25
18364,-0.25
18365,-0.75
18366,-0.75
18367,-0.25
18368,-0.25
18369,-2.5
18370,-0.25
18371,0.75
18372,-0.25
18373,-0.25
18374,0.1
18375,0.5
18376,-0.25
18377,0.2
18378,0.65
18379,-0.25
18380,1.75
18381,-0.25
18382,0
18383,0
18384,0
18385,-0.25
18386,0
18387,0.65
18388,-0.25
18389,0.5
18390,-0.1
18391,0
18392,-0.6
18393,-0.25
18394,-0.5
18395,0.4
18396,0
18397,-0.25
18398,-0.25
18399,-0.25
18400,-0.25
18401,-0.5
18402,0.6
18403,0
18404,0.25
18405,0
